Year,State,Data Status,Residential Revenue in Thousand Dollars,Residential Sales in Megawatthours,Residential Customer Count,Residential Price in Cents/kWh,Commercial Revenue in Thousand Dollars,Commercial Sales in Megawatthours,Commercial Customer Count,Commercial Price in Cents/kWh,Industrial Revenue in Thousand Dollars,Industrial Sales in Megawatthours,Industrial Customer Count,Industrial Price in Cents/kWh,Transportation Revenue in Thousand Dollars,Transportation Sales in Megawatthours,Transportation Customer Count,Transportation Price in Cents/kWh,Other Revenue in Thousand Dollars,Other Sales in Megawatthours,Other Customer Count,Other Price in Cents/kWh,Total Revenue in Thousand Dollars,Total Sales in Megawatthours,Total Customer Count,Total Price in Cents/kWh
2010,NV,Final,1435699,11614669,1058518,12,877691,8969726,154455,10,971593,13179708,3483,7,798,8491,18,9,.,.,.,.,3285779,33772597,1216473,10
2010,NY,Final,9547885,50945649,6954906,19,12601108,77275677,1038254,16,1184682,13480463,8364,9,401507,2921788,23,14,.,.,.,.,23735180,144623574,8001548,16
2010,OH,Final,6161972,54474377,4877214,11,4528123,46525626,612961,10,3397914,53109367,20692,6,3107,36045,3,9,.,.,.,.,14091114,154145418,5510870,9
2010,OK,Final,2164329,23688862,1660646,9,1415037,19005134,261927,7,810789,15151986,18347,5,0,0,0,.,.,.,.,.,4390154,57845981,1940920,8
2010,OR,Final,1671728,18838666,1629075,9,1173041,15453589,238449,8,631878,11708418,22636,5,1766,25271,58,7,.,.,.,.,3478410,46025945,1890217,8
2010,PA,Final,7017224,55252836,5244274,13,4783808,47366366,678767,10,3480921,45457627,27293,8,70127,887138,16,8,.,.,.,.,15352080,148963968,5950349,10
2010,RI,Final,496481,3117809,430623,16,483826,3693288,56664,13,113620,960833,1975,12,3746,27297,1,14,.,.,.,.,1097677,7799227,489263,14
2010,SC,Final,3449574,32852087,2089299,11,1986442,22320134,340363,9,1567887,27307074,4475,6,0,0,0,.,.,.,.,.,7003901,82479294,2434137,8
2010,SD,Final,415336,4628124,370565,9,329832,4367780,66276,8,143157,2360246,3289,6,0,0,0,.,.,.,.,.,888325,11356150,440130,8
2010,TN,Final,4172362,45191029,2704051,9,2838714,29399025,460398,10,1903856,28929638,2026,7,205,1848,1,11,.,.,.,.,8915140,103521537,3166476,9
2010,TX,Final,15905878,137161401,9536767,12,11163355,121467291,1459659,9,6420038,99754414,127603,6,7311,74444,3,10,.,.,.,.,33496583,358457551,11124032,9
2010,UT,Final,769145,8834229,936600,9,741023,10367847,122340,7,434486,8808211,9430,5,2928,33713,10,9,.,.,.,.,1947582,28044002,1068380,7
2010,VA,Final,5061604,48438958,3258964,10,3676234,48036983,419948,8,1141321,17141225,5378,7,14552,188969,1,8,.,.,.,.,9893714,113806133,3684291,9
2010,VT,Final,331392,2127935,307837,16,271531,2020939,50616,13,137852,1445962,220,10,0,0,0,.,.,.,.,.,740774,5594834,358672,13
2010,WA,Final,2805590,34906925,2825279,8,2125160,28833283,353327,7,1085311,26632813,27970,4,515,6949,6,7,.,.,.,.,6016576,90379971,3206583,7
2010,WI,Final,2820621,22299493,2594695,13,2296380,23001116,338406,10,1606233,23451807,4497,7,0,0,0,.,.,.,.,.,6723235,68752418,2937598,10
2010,WV,Final,1094175,12442583,867947,9,610028,7961906,137208,8,681013,11622934,12347,6,366,4379,1,8,.,.,.,.,2385579,32031802,1017503,7
2010,WY,Final,239197,2727203,257448,9,320135,4317139,59642,7,501282,10069118,8932,5,0,0,0,.,.,.,.,.,1060618,17113458,326022,6
2011,AK,Final,376006,2134424,273851,18,430938,2854412,48501,15,209032,1330708,1249,16,0,0,0,.,.,.,.,.,1015977,6319541,323602,16
2011,AL,Final,3661469,33002816,2142627,11,2331377,22257127,356074,10,2107206,33735428,6491,6,0,0,0,.,.,.,.,.,8100052,88995371,2505192,9
2011,AR,Final,1693836,18787349,1328285,9,911066,12146130,180291,8,957042,16993920,32760,6,49,426,2,12,.,.,.,.,3561990,47927829,1541338,7
2011,AZ,Final,3666153,33079074,2575586,11,2802811,29512329,305338,10,809656,12352240,7210,7,0,0,0,.,.,.,.,.,7278618,74943645,2888134,10
2011,CA,Final,13060946,88398417,13002978,15,16018055,122780918,1818046,13,5046468,49935777,73297,10,67246,826591,13,8,.,.,.,.,34192714,261941700,14894334,13
2011,CO,Final,2059152,18276798,2141778,11,1877996,19889230,347899,9,1075881,15241814,16426,7,4939,50443,1,10,.,.,.,.,5017968,53458284,2506104,9
2011,CT,Final,2338981,12918796,1453863,18,2037917,13087010,150086,16,485664,3668219,4756,13,18954,184969,4,10,.,.,.,.,4881516,29858995,1608709,16
2011,DC,Final,276154,2061390,229450,13,1157024,8965833,26496,13,14897,216244,1,7,32465,318586,1,10,.,.,.,.,1480535,11562054,255948,13
2011,DE,Final,634569,4632094,398109,14,453157,4259841,50369,11,230942,2591362,1237,9,0,0,0,.,.,.,.,.,1318670,11483296,449715,11
2011,FL,Final,13388982,116341104,8575892,12,9039754,91778109,1139654,10,1443924,16885585,17334,9,7545,85623,3,9,.,.,.,.,23880210,225090423,9732883,11
2011,GA,Final,6383600,57749519,4056148,11,4631318,46930110,548671,10,2080072,31521020,16238,7,13542,170500,1,8,.,.,.,.,13108533,136371149,4621058,10
2011,HI,Final,1015684,2928742,417531,35,1090423,3368131,60044,32,1040802,3664778,699,28,0,0,0,.,.,.,.,.,3146909,9961653,478274,32
2011,IA,Final,1499147,14326772,1329901,10,949312,12087901,219222,8,1002834,19240205,7376,5,0,0,0,.,.,.,.,.,3451294,45654876,1556498,8
2011,ID,Final,660576,8389867,667242,8,382926,5969463,101424,6,454720,8912398,26259,5,0,0,0,.,.,.,.,.,1498223,23271724,794924,6
2011,IL,Final,5545106,47057002,5089454,12,4361215,50468038,587333,9,2878996,44844112,5842,6,35184,516416,3,7,.,.,.,.,12820504,142885568,5682632,9
2011,IN,Final,3410414,33912096,2744889,10,2115536,24111252,343620,9,2945751,47774083,17890,6,2018,20709,1,10,.,.,.,.,8473720,105818139,3106400,8
2011,KS,Final,1527024,14343749,1215409,11,1370350,15609276,221843,9,725303,10807373,23984,7,0,0,0,.,.,.,.,.,3622680,40760400,1461236,9
2011,KY,Final,2502966,27197835,1928527,9,1589301,18721081,294447,8,2326179,43619422,7428,5,0,0,0,.,.,.,.,.,6418445,89538340,2230402,7
2011,LA,Final,2869880,32019040,1979175,9,2050407,24280780,277004,8,1710595,30058417,18089,6,905,10844,1,8,.,.,.,.,6631784,86369082,2274269,8
2011,MA,Final,3003305,20472511,2693553,15,2546765,17766602,389861,14,2270383,16973506,21020,13,21944,357290,2,6,.,.,.,.,7842395,55569914,3104435,14
2011,MD,Final,3634387,27295675,2208014,13,3467869,30749607,245002,11,438877,5007386,8900,9,49383,547044,5,9,.,.,.,.,7590511,63599711,2461920,12
2011,ME,Final,674079,4381538,701335,15,493871,4018071,88790,12,267895,3015740,2822,9,0,0,0,.,.,.,.,.,1435843,11415345,792948,13
2011,MI,Final,4621168,34811336,4249132,13,3988983,38612717,521317,10,2315040,31624220,12962,7,451,5283,1,9,.,.,.,.,10925639,105053559,4783411,10
2011,MN,Final,2469485,22523728,2308728,11,1929923,22371108,276278,9,1527528,23618724,10670,6,1576,19150,1,8,.,.,.,.,5928513,68532709,2595677,9
2011,MO,Final,3502912,35941242,2693269,10,2490868,30962081,370912,8,1013187,17329649,8757,6,1510,21869,1,7,.,.,.,.,7008477,84254841,3072939,8
2011,MS,Final,1966086,19336429,1251639,10,1302167,13737925,226134,9,1062289,16263204,6932,7,0,0,0,.,.,.,.,.,4330540,49337558,1484705,9
2011,MT,Final,479166,4913110,469961,10,445958,4892271,101509,9,210062,3982700,5878,5,0,0,0,.,.,.,.,.,1135183,13788082,577349,8
2011,NC,Final,5954616,58055879,4201897,10,3779923,46467228,644925,8,1597234,26554616,10608,6,508,7213,1,7,.,.,.,.,11332280,131084933,4857431,9
2011,ND,Final,390774,4552229,330738,9,370084,4866230,60016,8,269475,4318558,3639,6,0,0,0,.,.,.,.,.,1030331,13737015,394394,8
2011,NE,Final,927342,9946975,805670,9,729851,9139411,148919,8,681021,10589701,51375,6,0,0,0,.,.,.,.,.,2338211,29676084,1005964,8
2011,NH,Final,735832,4454087,599531,17,628827,4478105,104610,14,237521,1936412,3490,12,0,0,0,.,.,.,.,.,1602183,10868606,707631,15
2011,NJ,Final,4772505,29398872,3457325,16,5267797,39117745,481662,13,918012,8033255,12714,11,33143,309893,6,11,.,.,.,.,10991455,76859761,3951707,14
2011,NM,Final,755856,6873749,856128,11,840053,9257633,136677,9,418869,6910283,7604,6,0,0,0,.,.,.,.,.,2014777,23041665,1000409,9
2011,NV,Final,1334069,11493280,1067943,12,814443,8995162,155395,9,891992,13419960,3505,7,693,8077,1,9,.,.,.,.,3041197,33916480,1226845,9
2011,NY,Final,9356965,51239599,6987631,18,12079374,76405798,1035988,16,1051447,13420153,8219,8,400874,2981056,9,13,.,.,.,.,22888658,144046609,8031846,16
2011,OH,Final,6133425,53687112,4874489,11,4534850,47111764,611231,10,3298277,53913437,19711,6,2257,33997,3,7,.,.,.,.,13968811,154746309,5505433,9
2011,OK,Final,2313031,24425026,1667223,9,1489889,19612921,264777,8,863213,15808845,18242,5,0,0,0,.,.,.,.,.,4666132,59846794,1950242,8
2011,OR,Final,1852603,19429175,1633546,10,1284342,15754249,238902,8,653957,11963129,23300,5,1964,24890,4,8,.,.,.,.,3792865,47171445,1895753,8
2011,PA,Final,7265436,54795632,5249831,13,4365430,43535838,684754,10,3833724,49585444,25047,8,75032,840324,15,9,.,.,.,.,15539618,148757238,5959646,10
2011,RI,Final,448529,3129446,432430,14,452708,3660143,57408,12,103254,915858,1958,11,3806,26974,1,14,.,.,.,.,1008297,7732421,491798,13
2011,SC,Final,3404929,30801730,2101584,11,2007503,21592794,340192,9,1668821,28094022,4457,6,0,0,0,.,.,.,.,.,7081250,80488545,2446233,9
2011,SD,Final,434655,4646384,374259,9,344870,4446865,68769,8,160314,2586353,2902,6,0,0,0,.,.,.,.,.,939841,11679599,445930,8
2011,TN,Final,4298019,43067861,2708120,10,2980033,29025333,463990,10,2070121,28638454,2016,7,203,1682,1,12,.,.,.,.,9348376,100733328,3174127,9
2011,TX,Final,16141983,145654227,9621480,11,11315394,128213690,1363625,9,6368043,102128870,99031,6,6889,68328,2,10,.,.,.,.,33832311,376065117,11084138,9
2011,UT,Final,801965,8946739,946470,9,775447,10544326,122363,7,475870,9332991,9378,5,3223,34888,1,9,.,.,.,.,2056507,28858945,1078212,7
2011,VA,Final,4871348,45771145,3225396,11,3742885,47051425,414136,8,1118027,17218006,4081,6,15473,187690,1,8,.,.,.,.,9747732,110228266,3643615,9
2011,VT,Final,345525,2124533,308993,16,281100,2008546,50795,14,139240,1417104,221,10,0,0,0,.,.,.,.,.,765866,5550184,360008,14
2011,WA,Final,3010493,36376143,2837627,8,2203291,29408905,354181,7,1141672,27932788,27845,4,604,7083,6,9,.,.,.,.,6356062,93724917,3219659,7
2011,WI,Final,2884512,22149941,2601870,13,2403001,23054971,340617,10,1715019,23406711,4527,7,0,0,0,.,.,.,.,.,7002533,68611620,2947014,10
2011,WV,Final,1103042,11746152,868037,9,632492,7767925,137964,8,724245,11720436,12446,6,365,4239,1,9,.,.,.,.,2460139,31238753,1018447,8
2011,WY,Final,255263,2802726,258528,9,335841,4353082,59869,8,555110,10261953,9067,5,0,0,0,.,.,.,.,.,1146211,17417762,327464,7
2012,AK,Final,386303,2160196,275403,18,429152,2875039,48790,15,232324,1381177,1262,17,0,0,0,.,.,.,.,.,1047781,6416409,325455,16
2012,AL,Final,3491380,30632261,2150975,11,2318145,21799181,357399,11,2100935,33751106,7166,6,0,0,0,.,.,.,.,.,7910463,86182547,2515540,9
2012,AR,Final,1664697,17909302,1332153,9,933567,12102047,181821,8,971266,16847755,33925,6,52,463,2,11,.,.,.,.,3569583,46859565,1547902,8
2012,AZ,Final,3718357,32922968,2585636,11,2829550,29692255,305248,10,813093,12448117,7740,7,0,0,0,.,.,.,.,.,7361001,75063343,2898624,10
2012,CA,Final,13821566,90109993,13101882,15,16327164,121791536,1834778,13,4925483,46951714,73804,10,49095,684792,12,7,.,.,.,.,35123307,259538038,15010476,14
2012,CO,Final,2087890,18220367,2149635,11,1878366,19997226,348749,9,1070816,15415236,16015,7,5082,52471,1,10,.,.,.,.,5042154,53685297,2514401,9
2012,CT,Final,2212594,12757634,1454650,17,1901294,12976052,150435,15,451910,3565943,4648,13,18679,192710,2,10,.,.,.,.,4584477,29492337,1609734,16
2012,DC,Final,245941,2002527,231550,12,1047561,8713336,26547,12,11918,218375,1,5,29239,324605,1,9,.,.,.,.,1334658,11258846,258100,12
2012,DE,Final,614036,4521683,399998,14,429797,4243030,51056,10,230216,2754623,854,8,0,0,0,.,.,.,.,.,1274050,11519331,451908,11
2012,FL,Final,12806821,112127057,8645205,11,8894821,92037799,1160572,10,1319868,16425583,17415,8,7094,83894,2,8,.,.,.,.,23028603,220674333,9823194,10
2012,GA,Final,5996286,53660168,4071476,11,4400044,45937150,547610,10,1866392,31224598,17333,6,12017,156956,1,8,.,.,.,.,12274741,130978872,4636420,9
2012,HI,Final,1022946,2739297,419611,37,1129545,3238180,60109,35,1128571,3661678,705,31,0,0,0,.,.,.,.,.,3281060,9639157,480426,34
2012,IA,Final,1513374,13987612,1334585,11,977691,12209805,221141,8,1033195,19511684,7254,5,0,0,0,.,.,.,.,.,3524263,45709099,1562980,8
2012,ID,Final,707180,8159348,673366,9,410328,5978116,102318,7,524514,9574392,26523,5,0,0,0,.,.,.,.,.,1642022,23711859,802207,7
2012,IL,Final,5335086,46901870,5098645,11,4058477,50807915,590136,8,2625084,45277444,6042,6,33994,552777,3,6,.,.,.,.,12052639,143540005,5694826,8
2012,IN,Final,3469891,32963523,2755594,11,2195779,24022069,344448,9,3053071,48167545,18522,6,1940,20290,1,10,.,.,.,.,8720678,105173423,3118565,8
2012,KS,Final,1551103,13796680,1217252,11,1427425,15455685,223813,9,782713,11041110,25016,7,0,0,0,.,.,.,.,.,3761241,40293476,1466080,9
2012,KY,Final,2460675,26096708,1924644,9,1637230,18755919,298211,9,2364591,44195865,7133,5,0,0,0,.,.,.,.,.,6462494,89048489,2229988,7
2012,LA,Final,2514353,30026589,1995660,8,1879856,24244735,279613,8,1448981,30448836,18141,5,923,10586,1,9,.,.,.,.,5844116,84730744,2293414,7
2012,MA,Final,3029291,20313468,2699140,15,2453106,17722811,389272,14,2127180,16927205,21144,13,17162,349839,2,5,.,.,.,.,7626739,55313323,3109558,14
2012,MD,Final,3424556,26678158,2212286,13,3141296,30107525,246866,10,364076,4499829,8941,8,43787,528041,5,8,.,.,.,.,6973713,61813554,2468098,11
2012,ME,Final,656821,4480734,703769,15,467229,4053189,89047,12,241624,3027135,2780,8,0,0,0,.,.,.,.,.,1365675,11561058,795596,12
2012,MI,Final,4871034,34461140,4250621,14,4211356,38514266,521086,11,2427141,31835905,13071,8,554,6880,1,8,.,.,.,.,11510089,104818192,4784780,11
2012,MN,Final,2504490,22059632,2317334,11,1988679,22495803,278459,9,1530592,23415792,11007,7,1499,17311,1,9,.,.,.,.,6025262,67988535,2606801,9
2012,MO,Final,3491828,34336617,2699282,10,2499372,30482746,373015,8,1036773,17594410,8900,6,1502,21590,1,7,.,.,.,.,7029474,82435360,3081197,9
2012,MS,Final,1846708,17992708,1256392,10,1266977,13584637,227384,9,1048845,16810328,7125,6,0,0,0,.,.,.,.,.,4162528,48387675,1490900,9
2012,MT,Final,481814,4778364,473032,10,448886,4917509,101529,9,212720,4167510,7268,5,0,0,0,.,.,.,.,.,1143419,13863384,581829,8
2012,NC,Final,5962720,54671520,4230585,11,4029838,46510125,652399,9,1727482,26896123,10397,6,563,7125,1,8,.,.,.,.,11720604,128084894,4893382,9
2012,ND,Final,406332,4484757,342549,9,409867,5108617,63156,8,335698,5123582,4603,7,0,0,0,.,.,.,.,.,1151895,14716957,410308,8
2012,NE,Final,972315,9680142,806519,10,773868,9232890,147452,8,834872,11914906,54157,7,0,0,0,.,.,.,.,.,2581052,30827939,1008128,8
2012,NH,Final,713388,4439207,601696,16,598370,4478420,104977,13,231042,1952635,3445,12,0,0,0,.,.,.,.,.,1542800,10870262,710119,14
2012,NJ,Final,4523771,28662958,3455303,16,4898824,38340479,489942,13,816325,7762331,12728,11,28066,287148,6,10,.,.,.,.,10266985,75052914,3957979,14
2012,NM,Final,769382,6763819,859281,11,854646,9165533,137413,9,422674,7249215,8241,6,0,0,0,.,.,.,.,.,2046703,23178568,1004935,9
2012,NV,Final,1433833,12122718,1080581,12,822473,9314611,155925,9,890521,13734461,3748,6,683,8128,1,8,.,.,.,.,3147510,35179918,1240254,9
2012,NY,Final,8929713,50691505,7010736,18,11445525,76017964,1038262,15,917700,13705331,8140,7,390271,2747870,6,14,.,.,.,.,21683209,143162669,8057143,15
2012,OH,Final,6148488,52287770,4869300,12,4428643,46755882,613253,9,3328312,53379283,19600,6,2368,33928,2,7,.,.,.,.,13907813,152456865,5502155,9
2012,OK,Final,2168291,22809680,1679294,10,1461114,19961144,268013,7,842884,16569802,18241,5,0,0,0,.,.,.,.,.,4472291,59340625,1965549,8
2012,OR,Final,1848670,18854658,1642442,10,1313511,15803814,237780,8,670721,12005578,23301,6,2041,24807,4,8,.,.,.,.,3834945,46688855,1903526,8
2012,PA,Final,6741628,52876058,5261382,13,4050397,42919769,687747,9,3472257,48038857,24962,7,70606,875044,14,8,.,.,.,.,14334888,144709728,5974105,10
2012,RI,Final,449603,3121368,435448,14,431951,3639866,57824,12,98597,923478,1927,11,1955,23622,1,8,.,.,.,.,982110,7708336,495200,13
2012,SC,Final,3338100,28366261,2113144,12,2045996,21250734,342761,10,1695627,28163955,4392,6,0,0,0,.,.,.,.,.,7079722,77780954,2460296,9
